"Id","HHDeviceID","UserID","ShiftID","Latitude","Longitude","Speed","EntryTime","Accuracy","InsertedDateTime"
"18380594","498","1572","17245","24.8095745","46.6425085","5.9653873443603","2016-11-15 11:01:50.000","16","2016-11-15 11:01:58.317"
"18380593","498","1572","17245","24.8095101","46.6423121","5.5200304985046","2016-11-15 11:01:47.000","16","2016-11-15 11:01:58.317"
"18380592","498","1572","17245","24.8094328","46.6421158","4.5806245803833","2016-11-15 11:01:44.000","24","2016-11-15 11:01:58.317"
"18380591","498","1572","17245","24.8093574","46.6419554","2.8946161270142","2016-11-15 11:01:41.000","16","2016-11-15 11:01:58.317"
"18380583","498","1572","17245","24.8092574","46.6419584","0","2016-11-15 10:59:09.000","12","2016-11-15 10:59:23.810"
"18380581","498","1572","17245","24.8093516","46.6420052","1.7030870914459","2016-11-15 10:57:30.000","32","2016-11-15 10:57:35.360"
"18380580","498","1572","17245","24.8093533","46.6419431","2.1763801574707","2016-11-15 10:57:23.000","16","2016-11-15 10:57:35.360"
"18380579","498","1572","17245","24.8093306","46.6418437","6.5323948860169","2016-11-15 10:57:20.000","24","2016-11-15 10:57:35.360"
"18380578","498","1572","17245","24.8092834","46.6417064","8.2383508682251","2016-11-15 10:57:18.000","16","2016-11-15 10:57:35.360"
"18380577","498","1572","17245","24.8091712","46.6414797","8.0305271148682","2016-11-15 10:57:15.000","16","2016-11-15 10:57:35.360"
"18380576","498","1572","17245","24.8091009","46.6413448","8.3982381820679","2016-11-15 10:57:13.000","16","2016-11-15 10:57:35.360"
"18380575","498","1572","17245","24.8089965","46.6411188","7.9884967803955","2016-11-15 10:57:10.000","16","2016-11-15 10:57:35.360"
"18380574","498","1572","17245","24.8089128","46.6409109","8.3327589035034","2016-11-15 10:57:07.000","16","2016-11-15 10:57:35.360"
"18380573","498","1572","17245","24.8088515","46.6407581","8.0693359375","2016-11-15 10:57:05.000","16","2016-11-15 10:57:35.360"
"18380572","498","1572","17245","24.8087646","46.6405353","8.4633541107178","2016-11-15 10:57:02.000","16","2016-11-15 10:57:35.360"
"18380571","498","1572","17245","24.8087089","46.6403796","7.9991025924683","2016-11-15 10:57:00.000","16","2016-11-15 10:57:35.360"
"18380570","498","1572","17245","24.8086576","46.6402273","6.8862447738647","2016-11-15 10:56:58.000","16","2016-11-15 10:57:35.360"
"18380569","498","1572","17245","24.8085943","46.6400286","7.5271458625794","2016-11-15 10:56:55.000","16","2016-11-15 10:57:35.360"
"18380568","498","1572","17245","24.8085269","46.639836","6.4660887718201","2016-11-15 10:56:52.000","16","2016-11-15 10:57:35.360"
"18380557","498","1572","17245","24.8084695","46.6396771","5.0915188789368","2016-11-15 10:56:49.000","32","2016-11-15 10:56:50.747"
"18380556","498","1572","17245","24.8084004","46.6395889","4.9900598526001","2016-11-15 10:56:46.000","16","2016-11-15 10:56:50.747"
"18380555","498","1572","17245","24.8083414","46.6395425","4.5509743690491","2016-11-15 10:56:44.000","16","2016-11-15 10:56:50.747"
"18380554","498","1572","17245","24.808212","46.6395349","7.3801531791687","2016-11-15 10:56:41.000","16","2016-11-15 10:56:50.747"
"18380553","498","1572","17245","24.8079968","46.6396054","5.954843044281","2016-11-15 10:56:38.000","16","2016-11-15 10:56:50.747"
"18380552","498","1572","17245","24.8078793","46.6396268","9.2402667999268","2016-11-15 10:56:36.000","16","2016-11-15 10:56:50.747"
"18380551","498","1572","17245","24.80764","46.6397584","9.9719924926758","2016-11-15 10:56:33.000","16","2016-11-15 10:56:50.747"
"18380550","498","1572","17245","24.8074424","46.6398424","9.3809986114502","2016-11-15 10:56:31.000","24","2016-11-15 10:56:50.747"
"18380549","498","1572","17245","24.8071449","46.6399752","4.8270554542542","2016-11-15 10:56:28.000","16","2016-11-15 10:56:50.747"
"18380548","498","1572","17245","24.8070458","46.6399861","3.2523422241211","2016-11-15 10:56:26.000","16","2016-11-15 10:56:50.747"
"18380547","498","1572","17245","24.8069266","46.6398926","3.3226354122162","2016-11-15 10:56:22.000","16","2016-11-15 10:56:50.747"
"18380540","498","1572","17245","24.8068524","46.6397847","6.94921875","2016-11-15 10:56:19.000","24","2016-11-15 10:56:21.053"
"18380539","498","1572","17245","24.8067179","46.6395285","7.9333443641663","2016-11-15 10:56:16.000","32","2016-11-15 10:56:21.053"
"18380538","498","1572","17245","24.8065715","46.6392888","7.5548572540283","2016-11-15 10:56:13.000","24","2016-11-15 10:56:21.053"
"18380537","498","1572","17245","24.8064758","46.6391428","6.9499597549439","2016-11-15 10:56:11.000","24","2016-11-15 10:56:21.053"
"18380536","498","1572","17245","24.806387","46.6390107","6.4084753990173","2016-11-15 10:56:09.000","24","2016-11-15 10:56:21.053"
"18380535","498","1572","17245","24.8062691","46.6388162","6.3241991996765","2016-11-15 10:56:06.000","32","2016-11-15 10:56:21.053"
"18380534","498","1572","17245","24.806199","46.6386771","6.0232028961182","2016-11-15 10:56:04.000","32","2016-11-15 10:56:21.053"
"18380533","498","1572","17245","24.8061383","46.6385434","5.7627120018005","2016-11-15 10:56:02.000","16","2016-11-15 10:56:21.053"
"18380532","498","1572","17245","24.8060478","46.638352","5.4844841957092","2016-11-15 10:55:59.000","32","2016-11-15 10:56:21.053"
"18380531","498","1572","17245","24.8059886","46.6382238","5","2016-11-15 10:55:57.000","16","2016-11-15 10:56:21.053"
"18380530","498","1572","17245","24.8059285","46.6380613","3.9378192424774","2016-11-15 10:55:53.000","32","2016-11-15 10:56:21.053"
"18380521","498","1572","17245","24.80606","46.6378727","7.0765113830566","2016-11-15 10:55:50.000","24","2016-11-15 10:55:53.713"
"18380520","498","1572","17245","24.8062031","46.6377724","7.4363436698914","2016-11-15 10:55:48.000","12","2016-11-15 10:55:53.713"
"18380519","498","1572","17245","24.8064194","46.6376553","7.7813563346863","2016-11-15 10:55:45.000","16","2016-11-15 10:55:53.713"
"18380518","498","1572","17245","24.8065685","46.6375766","8.0766658782959","2016-11-15 10:55:43.000","24","2016-11-15 10:55:53.713"
"18380517","498","1572","17245","24.8067762","46.6374989","7.9657807350159","2016-11-15 10:55:40.000","24","2016-11-15 10:55:53.713"
"18380516","498","1572","17245","24.8069262","46.6374507","7.6994428634644","2016-11-15 10:55:38.000","16","2016-11-15 10:55:53.713"
"18380515","498","1572","17245","24.8070747","46.6373832","5.8870849609375","2016-11-15 10:55:36.000","24","2016-11-15 10:55:53.713"
"18380514","498","1572","17245","24.8072326","46.6372908","6.1354217529297","2016-11-15 10:55:33.000","24","2016-11-15 10:55:53.713"
"18380513","498","1572","17245","24.8073638","46.6372331","3.2607440948486","2016-11-15 10:55:30.000","16","2016-11-15 10:55:53.713"
"18380500","498","1572","17245","24.8074337","46.6372954","5.5822305679321","2016-11-15 10:55:27.000","16","2016-11-15 10:55:28.710"
"18380499","498","1572","17245","24.8075567","46.6374419","7.6675662994385","2016-11-15 10:55:24.000","16","2016-11-15 10:55:28.710"
"18380498","498","1572","17245","24.8076347","46.6375797","8.0901346206665","2016-11-15 10:55:22.000","24","2016-11-15 10:55:28.710"
"18380497","498","1572","17245","24.8077459","46.6378018","7.9896116256714","2016-11-15 10:55:19.000","16","2016-11-15 10:55:28.710"
"18380496","498","1572","17245","24.8078472","46.6380411","7.9108600616455","2016-11-15 10:55:16.000","24","2016-11-15 10:55:28.710"
"18380495","498","1572","17245","24.8079444","46.6382777","8.0470962524414","2016-11-15 10:55:13.000","16","2016-11-15 10:55:28.710"
"18380494","498","1572","17245","24.8080131","46.6384841","8.2615203857422","2016-11-15 10:55:10.000","16","2016-11-15 10:55:28.710"
"18380493","498","1572","17245","24.8080941","46.6386886","7.4521431922913","2016-11-15 10:55:07.000","16","2016-11-15 10:55:28.710"
"18380492","498","1572","17245","24.8081516","46.6388282","6.9256529808044","2016-11-15 10:55:05.000","16","2016-11-15 10:55:28.710"
"18380491","498","1572","17245","24.8082065","46.638949","6.3655524253845","2016-11-15 10:55:03.000","16","2016-11-15 10:55:28.710"
"18380490","498","1572","17245","24.8082767","46.639066","6.5990333557129","2016-11-15 10:55:00.000","16","2016-11-15 10:55:28.710"
"18380489","498","1572","17245","24.8083522","46.6391991","9.2181510925293","2016-11-15 10:54:57.000","24","2016-11-15 10:55:28.710"
"18380488","498","1572","17245","24.8084101","46.6393119","11.628955841064","2016-11-15 10:54:55.000","24","2016-11-15 10:55:28.710"
"18380487","498","1572","17245","24.8084804","46.6395019","14.184585571289","2016-11-15 10:54:53.000","24","2016-11-15 10:55:28.710"
"18380486","498","1572","17245","24.8086009","46.6397585","15.706352233887","2016-11-15 10:54:51.000","24","2016-11-15 10:55:28.710"
"18380485","498","1572","17245","24.8087336","46.64007","17.919427871704","2016-11-15 10:54:49.000","16","2016-11-15 10:55:28.710"
"18380473","498","1572","17245","24.8089331","46.6405764","20.006761550903","2016-11-15 10:54:46.000","24","2016-11-15 10:54:49.670"
"18380472","498","1572","17245","24.8090812","46.6409332","19.910604476929","2016-11-15 10:54:44.000","16","2016-11-15 10:54:49.670"
"18380471","498","1572","17245","24.8092575","46.6412969","19.823503494263","2016-11-15 10:54:42.000","24","2016-11-15 10:54:49.670"
"18380470","498","1572","17245","24.8094989","46.6418552","19.219009399414","2016-11-15 10:54:39.000","16","2016-11-15 10:54:49.670"
"18380469","498","1572","17245","24.8096715","46.6422188","18.831809997559","2016-11-15 10:54:37.000","24","2016-11-15 10:54:49.670"
"18380468","498","1572","17245","24.8098105","46.6426052","19.182350158691","2016-11-15 10:54:35.000","32","2016-11-15 10:54:49.670"
"18380467","498","1572","17245","24.8100105","46.6431568","15.474856376648","2016-11-15 10:54:32.000","16","2016-11-15 10:54:49.670"
"18380466","498","1572","17245","24.8102389","46.6436421","13.61866569519","2016-11-15 10:54:29.000","16","2016-11-15 10:54:49.670"
"18380465","498","1572","17245","24.8103868","46.6440202","12.003113746643","2016-11-15 10:54:26.000","16","2016-11-15 10:54:49.670"
"18380464","498","1572","17245","24.8105101","46.6443133","8.2445783615112","2016-11-15 10:54:23.000","16","2016-11-15 10:54:49.670"
"18380463","498","1572","17245","24.8105669","46.644463","5.0662422180176","2016-11-15 10:54:21.000","16","2016-11-15 10:54:49.670"
"18380452","498","1572","17245","24.8106517","46.6446724","4.2099189758301","2016-11-15 10:54:18.000","24","2016-11-15 10:54:20.660"
"18380451","498","1572","17245","24.8107373","46.6448108","3.7079780101776","2016-11-15 10:54:15.000","16","2016-11-15 10:54:20.660"
"18380450","498","1572","17245","24.8107873","46.644931","3.4113202095032","2016-11-15 10:54:13.000","24","2016-11-15 10:54:20.660"
"18380449","498","1572","17245","24.8109011","46.6451033","3.1002185344696","2016-11-15 10:54:10.000","24","2016-11-15 10:54:20.660"
"18380448","498","1572","17245","24.8109716","46.6452271","2.8936729431152","2016-11-15 10:54:08.000","16","2016-11-15 10:54:20.660"
"18380447","498","1572","17245","24.81105","46.6453797","2.5668625831604","2016-11-15 10:54:05.000","24","2016-11-15 10:54:20.660"
"18380446","498","1572","17245","24.8111343","46.6455566","2.1232779026031","2016-11-15 10:54:02.000","24","2016-11-15 10:54:20.660"
"18380445","498","1572","17245","24.8112112","46.6456539","1.8080688714981","2016-11-15 10:54:00.000","12","2016-11-15 10:54:20.660"
"18380444","498","1572","17245","24.8113135","46.6457461","1.5953925848007","2016-11-15 10:53:58.000","24","2016-11-15 10:54:20.660"
"18380443","498","1572","17245","24.8113741","46.6457976","1.4793051481247","2016-11-15 10:53:55.000","16","2016-11-15 10:54:20.660"
"18380442","498","1572","17245","24.811427","46.6458245","1.4341461658478","2016-11-15 10:53:52.000","24","2016-11-15 10:54:20.660"
"18380432","498","1572","17245","24.8114791","46.6458579","1.2774585485458","2016-11-15 10:53:48.000","16","2016-11-15 10:53:53.460"
"18380431","498","1572","17245","24.8115242","46.6458942","1.62806391716","2016-11-15 10:53:33.000","24","2016-11-15 10:53:53.460"
"18380430","498","1572","17245","24.8115769","46.6459294","0","2016-11-15 10:53:28.000","32","2016-11-15 10:53:35.917"
"18380429","498","1572","17245","24.812144","46.6467963","0.9738210439682","2016-11-15 10:52:51.000","16","2016-11-15 10:53:35.917"
"18380424","498","1572","17245","24.8122021","46.6468308","0","2016-11-15 10:52:27.000","24","2016-11-15 10:52:52.070"
"18380423","498","1572","17245","24.8121809","46.6467718","0","2016-11-15 10:52:05.000","48","2016-11-15 10:52:20.027"
"18380416","498","1572","17243","24.8119716","46.6467246","0","2016-11-15 10:49:31.000","8","2016-11-15 10:49:40.017"
"18380415","498","1572","17243","24.8119968","46.6468208","0.53314602375031","2016-11-15 10:49:28.000","64","2016-11-15 10:49:40.017"
"18380414","498","1572","17243","24.8120328","46.6464777","0.58125996589661","2016-11-15 10:49:26.000","64","2016-11-15 10:49:40.017"
"18380413","498","1572","17243","24.8120066","46.6467544","1.3342694044113","2016-11-15 10:49:22.000","64","2016-11-15 10:49:40.017"
"18380412","498","1572","17243","24.8125151","46.6466897","10.825311660767","2016-11-15 10:48:04.000","192","2016-11-15 10:48:38.807"
"18380411","498","1572","17243","24.8177303","46.6420234","0","2016-11-15 10:47:08.000","222.53300476074","2016-11-15 10:47:37.960"
"18380410","498","1572","17243","24.8154392","46.635389","0","2016-11-15 10:46:08.000","699.9990234375","2016-11-15 10:46:42.857"
"18380405","498","1572","17243","24.815492","46.6338812","0","2016-11-15 10:43:59.000","899.9990234375","2016-11-15 10:44:00.447"
"18380404","498","1572","17243","24.8086952","46.6366842","0","2016-11-15 10:42:53.000","16","2016-11-15 10:43:04.550"
"18380403","498","1572","17243","24.808635","46.6367172","1.7307984828949","2016-11-15 10:42:50.000","16","2016-11-15 10:43:04.550"
"18380402","498","1572","17243","24.8085816","46.6367381","1.5832779407501","2016-11-15 10:42:48.000","24","2016-11-15 10:43:04.550"
"18380401","498","1572","17243","24.8085251","46.6367617","1.5094841718674","2016-11-15 10:42:46.000","16","2016-11-15 10:43:04.550"
"18380400","498","1572","17243","24.8083891","46.6368397","0","2016-11-15 10:42:39.000","32","2016-11-15 10:43:04.550"
"18380399","498","1572","17243","24.8082963","46.6368262","0","2016-11-15 10:42:31.000","32","2016-11-15 10:42:37.237"
"18380398","498","1572","17243","24.8084233","46.6367922","1.1719789505005","2016-11-15 10:42:29.000","64","2016-11-15 10:42:37.237"
"18380397","498","1572","17243","24.8083423","46.6369156","1.398169875145","2016-11-15 10:42:25.000","64","2016-11-15 10:42:37.237"
"18380396","498","1572","17243","24.8071327","46.6362938","0","2016-11-15 10:41:09.000","699.9990234375","2016-11-15 10:41:36.533"
"18380390","498","1572","17243","24.8097525","46.6425784","2.8003153800964","2016-11-15 10:40:04.000","16","2016-11-15 10:40:37.477"
"18380389","498","1572","17243","24.8098284","46.6427645","2.3694925308227","2016-11-15 10:39:59.000","16","2016-11-15 10:40:00.640"
"18380388","498","1572","17243","24.8098663","46.6428559","2.2421851158142","2016-11-15 10:39:56.000","16","2016-11-15 10:40:00.640"
"18380387","498","1572","17243","24.8098875","46.6428783","2.2047526836395","2016-11-15 10:39:54.000","24","2016-11-15 10:40:00.640"
"18380386","498","1572","17243","24.8099758","46.6430045","2.0323011875153","2016-11-15 10:39:49.000","24","2016-11-15 10:40:00.640"
"18380385","498","1572","17243","24.810025","46.6430807","1.7447210550308","2016-11-15 10:39:47.000","32","2016-11-15 10:40:00.640"
"18380384","498","1572","17243","24.8101934","46.6431417","0","2016-11-15 10:39:45.000","32","2016-11-15 10:40:00.640"
"18380383","498","1572","17243","24.8103077","46.6432977","0","2016-11-15 10:39:39.000","48","2016-11-15 10:40:00.640"
"18380382","498","1572","17243","24.810844","46.6442912","0","2016-11-15 10:38:50.000","32","2016-11-15 10:39:04.843"
"18380381","498","1572","17243","24.8108467","46.6442937","7.2500076293945","2016-11-15 10:38:47.000","24","2016-11-15 10:38:48.863"
"18380380","498","1572","17243","24.8112353","46.6448039","8.3458337783813","2016-11-15 10:38:45.000","128","2016-11-15 10:38:48.863"
"18380379","498","1572","17243","24.8109419","46.6454991","6.9931874275208","2016-11-15 10:38:43.000","96","2016-11-15 10:38:48.863"
"18380378","498","1572","17243","24.8108014","46.6451658","6.5426154136658","2016-11-15 10:38:39.000","96","2016-11-15 10:38:48.863"
"18380377","498","1572","17243","24.8113963","46.6459953","3.5780100822449","2016-11-15 10:37:23.000","96","2016-11-15 10:37:36.547"
"18380376","498","1572","17243","24.8114103","46.6463527","1.0042756795883","2016-11-15 10:36:13.000","32","2016-11-15 10:36:44.547"
"18380370","498","1572","17243","24.8118195","46.6465963","0.93128526210785","2016-11-15 10:35:06.000","16","2016-11-15 10:35:37.713"
"18380369","498","1572","17243","24.8138506","46.6450401","0","2016-11-15 10:33:20.000","699.9990234375","2016-11-15 10:33:34.410"
"18380368","498","1572","17243","24.8106592","46.6477548","0","2016-11-15 10:32:18.000","899.9990234375","2016-11-15 10:32:36.890"
"18380362","498","1572","17243","24.8122052","46.646261","0.3753377199173","2016-11-15 10:30:58.000","192","2016-11-15 10:31:05.677"
"18380361","498","1572","17243","24.8117927","46.6464623","1.7575805187225","2016-11-15 10:29:33.000","3.9000000953674","2016-11-15 10:30:19.817"
"18380360","498","1572","17242","24.8117586","46.6463038","0","2016-11-15 10:27:27.000","8","2016-11-15 10:27:33.097"
"18380359","498","1572","17242","24.8117549","46.6462841","1.885150551796","2016-11-15 10:27:24.000","16","2016-11-15 10:27:33.097"
"18380358","498","1572","17242","24.8113492","46.6466282","0.95754528045654","2016-11-15 10:26:20.000","32","2016-11-15 10:26:32.770"
"18380357","498","1572","17242","24.811328","46.6466746","0","2016-11-15 10:26:16.000","32","2016-11-15 10:26:32.770"
"18380356","498","1572","17242","24.8112709","46.6467095","1.4008557796478","2016-11-15 10:26:09.000","32","2016-11-15 10:26:32.770"
"18380351","498","1572","17242","24.8112103","46.6467601","0","2016-11-15 10:26:03.000","24","2016-11-15 10:26:06.830"
"18380350","498","1572","17242","24.8111201","46.6467564","0","2016-11-15 10:25:57.000","24","2016-11-15 10:26:06.830"
"18380349","498","1572","17242","24.8110647","46.6468352","0","2016-11-15 10:25:50.000","32","2016-11-15 10:26:06.830"
"18380348","498","1572","17242","24.8110061","46.6469353","0","2016-11-15 10:25:46.000","32","2016-11-15 10:26:06.830"
"18380347","498","1572","17242","24.8112535","46.6466706","2.3982102870941","2016-11-15 10:25:44.000","64","2016-11-15 10:26:06.830"
"18374273","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 15:49:48.000","699.9990234375","2016-11-13 15:50:12.730"
"18374272","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 15:48:43.000","800","2016-11-13 15:48:46.483"
"18374271","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 15:45:37.000","699.9990234375","2016-11-13 15:45:46.320"
"18374270","498","1572","17222","24.8153835","46.6335797","0","2016-11-13 15:44:33.000","899.9990234375","2016-11-13 15:44:54.303"
"18374269","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 15:41:33.000","699.9990234375","2016-11-13 15:41:41.957"
"18374262","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 15:34:02.000","800","2016-11-13 15:34:12.173"
"18374261","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 15:33:02.000","699.9990234375","2016-11-13 15:33:12.023"
"18374260","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 15:31:57.000","800","2016-11-13 15:31:59.737"
"18374259","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 15:30:56.000","699.9990234375","2016-11-13 15:31:31.940"
"18374255","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 15:26:43.000","699.9990234375","2016-11-13 15:26:47.253"
"18374252","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 15:24:37.000","699.9990234375","2016-11-13 15:24:47.360"
"18374250","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 15:19:26.000","800","2016-11-13 15:19:41.370"
"18374249","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 15:18:21.000","699.9990234375","2016-11-13 15:18:23.790"
"18374247","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 15:17:16.000","800","2016-11-13 15:17:18.823"
"18374246","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 15:15:11.000","699.9990234375","2016-11-13 15:15:13.180"
"18374241","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 15:08:02.000","800","2016-11-13 15:08:30.690"
"18374238","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 15:05:57.000","699.9990234375","2016-11-13 15:06:00.633"
"18374236","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 15:04:52.000","699.9990234375","2016-11-13 15:04:54.580"
"18374234","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 15:03:47.000","699.9990234375","2016-11-13 15:03:50.170"
"18374228","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 15:00:42.000","800","2016-11-13 15:00:45.433"
"18374226","498","1572","17222","24.8096022","46.6456434","0","2016-11-13 14:58:35.000","800","2016-11-13 14:59:02.563"
"18374222","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 14:55:20.000","800","2016-11-13 14:55:26.960"
"18374221","498","1572","17222","24.8096022","46.6456434","0","2016-11-13 14:53:20.000","800","2016-11-13 14:54:05.060"
"18374220","498","1572","17222","24.8185328","46.6456434","0","2016-11-13 14:51:16.000","800","2016-11-13 14:52:07.943"
"18374219","498","1572","17222","24.8113833","46.639008","0","2016-11-13 14:50:14.000","699.9990234375","2016-11-13 14:50:49.863"
"18374218","498","1572","17222","24.81131","46.6495647","0","2016-11-13 14:49:09.000","800","2016-11-13 14:49:12.763"
"18374217","498","1572","17222","24.8096022","46.6456434","0","2016-11-13 14:48:08.000","800","2016-11-13 14:48:28.330"
"18374203","498","1572","17222","24.8113833","46.639008","0","2016-11-13 14:37:50.000","699.9990234375","2016-11-13 14:37:56.083"
"18374200","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 14:36:45.000","800","2016-11-13 14:36:50.880"
"18374196","498","1572","17222","24.8153835","46.6335797","0","2016-11-13 14:34:40.000","899.9990234375","2016-11-13 14:34:44.127"
"18374184","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 14:29:21.000","800","2016-11-13 14:29:27.337"
"18374182","498","1572","17222","24.8110339","46.6468393","0","2016-11-13 14:27:16.000","281.99798583984","2016-11-13 14:28:03.390"
"18374178","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 14:26:10.000","800","2016-11-13 14:26:14.670"
"18374175","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 14:25:05.000","699.9990234375","2016-11-13 14:25:35.983"
"18374174","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 14:24:05.000","800","2016-11-13 14:24:25.813"
"18374171","498","1572","17222","24.8108318","46.6464534","0","2016-11-13 14:22:05.000","144.30599975586","2016-11-13 14:22:32.950"
"18374167","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 14:20:05.000","800","2016-11-13 14:20:09.917"
"18374163","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 14:19:00.000","699.9990234375","2016-11-13 14:19:12.240"
"18374160","498","1572","17222","24.8109435","46.6465336","0","2016-11-13 14:17:54.000","290.9469909668","2016-11-13 14:18:31.377"
"18374157","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 14:15:54.000","699.9990234375","2016-11-13 14:16:24.560"
"18374147","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 14:11:43.000","800","2016-11-13 14:11:47.560"
"18374145","498","1572","17222","24.8106801","46.646753","0","2016-11-13 14:10:34.000","429.26998901367","2016-11-13 14:10:44.123"
"18374139","498","1572","17222","24.811488","46.6464709","0.90740466117859","2016-11-13 14:09:16.000","300","2016-11-13 14:09:20.257"
"18374137","498","1572","17222","24.8109946","46.6470676","1.3332436084747","2016-11-13 14:07:49.000","192","2016-11-13 14:08:14.610"
"18374135","498","1572","17222","24.8106551","46.6464059","2.7757396697998","2016-11-13 14:06:29.000","350","2016-11-13 14:06:50.837"
"18374122","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 13:59:22.000","800","2016-11-13 13:59:56.493"
"18373950","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 10:10:40.000","699.9990234375","2016-11-13 10:10:42.713"
"18373947","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 10:08:35.000","800","2016-11-13 10:08:46.167"
"18373945","498","1572","17222","24.8110211","46.6466729","0","2016-11-13 10:07:35.000","266.75201416016","2016-11-13 10:07:46.607"
"18373944","498","1572","17222","24.8109929","46.6467161","0","2016-11-13 10:06:35.000","636.92498779297","2016-11-13 10:06:51.110"
"18373942","498","1572","17222","24.7961529","46.6471515","0","2016-11-13 10:05:27.000","1000","2016-11-13 10:05:58.687"
"18373940","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 10:04:26.000","699.9990234375","2016-11-13 10:04:44.437"
"18373938","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 10:03:19.000","699.9990234375","2016-11-13 10:03:21.747"
"18373936","498","1572","17222","24.815492","46.6338812","0","2016-11-13 10:02:14.000","899.9990234375","2016-11-13 10:02:19.733"
"18373933","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 10:00:05.000","800","2016-11-13 10:00:11.207"
"18373931","498","1572","17222","24.8110117","46.6466649","2.3341016769409","2016-11-13 09:57:50.000","4","2016-11-13 09:58:31.763"
"18373929","498","1572","17222","24.8110213","46.6466474","0","2016-11-13 09:56:52.000","117.62400054932","2016-11-13 09:57:27.773"
"18373927","498","1572","17222","24.8109831","46.6467172","0","2016-11-13 09:55:52.000","259.15899658203","2016-11-13 09:56:30.793"
"18373923","498","1572","17222","24.8080053","46.6453418","0","2016-11-13 09:54:48.000","699.9990234375","2016-11-13 09:55:15.520"
"18373920","498","1572","17222","24.8081138","46.6456434","0","2016-11-13 09:52:37.000","699.9990234375","2016-11-13 09:52:52.603"
"18373919","498","1572","17222","24.8109703","46.6467347","0","2016-11-13 09:51:13.000","16","2016-11-13 09:51:23.137"
"18373918","498","1572","17222","24.8110427","46.6466714","0","2016-11-13 09:50:57.000","16","2016-11-13 09:51:23.137"
"18373917","498","1572","17222","24.8111277","46.6465964","0","2016-11-13 09:50:47.000","32","2016-11-13 09:51:23.137"
"18373916","498","1572","17222","24.8112171","46.6466246","0","2016-11-13 09:50:42.000","32","2016-11-13 09:51:23.137"
"18373914","498","1572","17222","24.8111944","46.6464863","0","2016-11-13 09:50:34.000","24","2016-11-13 09:50:40.587"
"18373913","498","1572","17222","24.8111958","46.6464711","2.5353090763092","2016-11-13 09:50:32.000","24","2016-11-13 09:50:40.587"
"18373912","498","1572","17222","24.8139591","46.6453418","0","2016-11-13 09:49:43.000","699.9990234375","2016-11-13 09:49:49.413"
"18373908","498","1572","17222","24.8113589","46.646538","1.1197210550308","2016-11-13 09:48:35.000","6","2016-11-13 09:48:42.667"
"18373907","498","1572","17222","24.811392","46.6465275","1.2232140302658","2016-11-13 09:48:32.000","6","2016-11-13 09:48:42.667"
"18373906","498","1572","17222","24.8114123","46.6465122","1.105095744133","2016-11-13 09:48:30.000","6","2016-11-13 09:48:42.667"
"18373905","498","1572","17222","24.8114332","46.6464858","1.3333615064621","2016-11-13 09:48:27.000","8","2016-11-13 09:48:42.667"
"18373904","498","1572","17222","24.8114493","46.6464662","1.476102232933","2016-11-13 09:48:25.000","6","2016-11-13 09:48:42.667"
"18373903","498","1572","17222","24.8114611","46.6464397","1.1261806488037","2016-11-13 09:48:20.000","8","2016-11-13 09:48:42.667"
"18373894","498","1572","17222","24.8114622","46.6464174","1.1308176517487","2016-11-13 09:48:18.000","8","2016-11-13 09:48:21.030"
"18373893","498","1572","17222","24.8114831","46.6463793","0","2016-11-13 09:48:16.000","6","2016-11-13 09:48:21.030"
